account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,payment_delay
123,no,no,0,163.1,119,249.4,51,168.2,77,9.0,10,1,no
143,no,yes,26,119.6,133,247.0,136,227.3,54,13.0,3,1,no
94,no,no,0,271.2,105,202.6,105,221.6,51,11.5,3,3,yes
127,no,no,0,135.5,110,146.0,116,208.0,88,10.7,4,2,no
139,no,no,0,63.3,116,177.3,113,171.6,82,14.2,4,1,no
91,no,yes,20,146.1,98,277.4,104,137.7,100,6.2,3,1,no
103,no,no,0,158.7,90,198.4,117,181.1,76,10.5,4,1,no
46,no,no,0,214.1,72,164.4,104,177.5,113,8.2,3,2,no
78,no,no,0,152.9,81,256.6,82,173.6,112,5.3,6,2,no
155,yes,no,0,176.1,88,244.5,84,189.9,99,11.2,1,2,yes
120,no,no,0,221.3,106,267.6,98,111.5,80,9.3,7,0,no
69,no,yes,38,272.9,122,188.4,97,132.4,87,10.5,3,2,no
111,no,no,0,123.1,88,213.9,84,184.9,88,12.0,2,5,yes
84,no,yes,41,153.9,102,140.7,117,217.7,101,12.8,5,1,no
64,no,no,0,297.8,88,196.0,89,213.7,107,12.0,2,1,yes
101,no,no,0,202.5,91,142.5,134,219.6,102,10.1,4,3,no
58,no,no,0,112.2,95,209.6,108,260.9,78,13.9,1,0,yes
109,no,no,0,170.7,101,240.2,82,119.0,112,11.4,4,2,no
155,no,no,0,216.7,30,144.3,125,135.3,106,10.8,1,2,no
49,no,no,0,101.7,71,223.2,102,182.1,112,7.3,3,3,no
136,no,yes,19,174.0,96,217.2,126,220.3,97,11.4,3,1,no
77,no,yes,29,211.1,89,223.5,97,148.4,106,9.7,9,2,no
87,no,no,0,210.7,46,215.6,116,170.4,79,13.2,3,1,no
88,no,no,0,168.8,141,211.5,129,86.9,92,10.5,7,3,no
5,no,no,0,199.2,106,187.3,12,214.0,85,13.3,3,3,no
109,no,yes,40,99.7,116,140.3,117,221.3,76,13.9,5,3,no
163,no,no,0,122.4,129,113.4,108,180.2,97,12.5,7,1,no
4,no,yes,31,158.3,99,164.2,98,192.7,108,12.5,3,2,no
80,no,yes,31,166.4,92,238.3,74,150.7,84,10.7,4,4,no
93,yes,no,0,131.4,78,219.7,106,155.7,103,11.1,2,1,yes
116,no,no,0,271.0,114,209.9,71,193.5,109,13.7,2,5,yes
130,no,no,0,162.0,62,278.1,108,197.5,82,9.1,4,1,no
82,no,no,0,207.2,114,163.7,97,192.8,79,9.3,4,7,no
120,no,yes,40,222.2,80,223.1,84,164.0,65,12.1,3,1,no
148,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2,no
110,no,yes,40,202.6,103,118.8,128,234.9,98,9.0,9,2,no
83,no,no,0,259.7,106,152.7,116,224.7,92,10.2,2,0,no
83,no,yes,41,155.9,122,162.3,107,127.6,105,13.1,5,3,no
25,no,no,0,250.1,108,221.9,97,208.5,84,11.1,3,2,no
82,no,no,0,200.3,96,201.2,102,206.1,60,7.1,1,4,no
148,no,yes,33,241.7,84,165.8,84,160.6,80,11.3,3,1,no
116,no,yes,27,204.7,118,209.4,91,212.9,67,7.0,2,2,no
66,yes,no,0,208.7,84,173.3,88,264.7,107,8.3,3,3,no
74,no,no,0,233.6,72,168.0,103,276.3,71,6.3,2,2,no
59,no,no,0,128.7,85,169.8,121,207.3,98,10.5,4,3,no
98,no,no,0,169.9,77,138.3,155,142.6,105,8.5,7,1,no
60,no,no,0,194.2,107,174.0,107,89.3,83,11.2,2,2,no
124,no,no,0,160.9,109,144.2,152,120.4,97,12.9,12,1,no
139,yes,no,0,172.6,92,281.7,123,253.4,117,10.5,3,3,no
148,no,no,0,17.6,121,161.7,125,203.1,82,10.6,6,1,no
73,no,no,0,195.3,97,96.8,89,243.1,84,16.2,13,1,no
10,no,no,0,186.1,112,190.2,66,282.8,57,11.4,6,2,no
63,no,no,0,132.9,122,67.0,62,160.4,121,9.9,2,3,no
75,no,no,0,166.3,125,158.2,86,256.7,80,6.1,5,1,no
67,no,no,0,167.8,91,167.7,69,110.3,71,8.4,12,1,no
149,no,no,0,114.5,103,228.8,100,135.8,74,10.7,3,0,no
217,no,no,0,99.7,74,183.1,97,220.3,73,14.4,4,0,no
173,yes,yes,18,127.2,89,130.7,114,229.7,115,11.2,5,2,no
131,no,no,0,112.8,133,199.4,116,142.7,105,10.1,5,0,no
184,yes,no,0,213.8,105,159.6,84,139.2,137,5.0,10,2,no
57,no,no,0,85.9,92,193.9,127,231.5,93,10.1,2,0,no
62,no,no,0,100.0,98,173.5,95,218.0,122,10.1,4,0,no
153,no,no,0,185.3,127,208.0,73,206.1,124,15.1,3,1,no
47,yes,no,0,135.0,108,176.3,111,144.6,96,10.5,1,1,yes
48,no,yes,37,211.7,115,159.9,84,144.1,80,12.2,1,1,no
100,no,no,0,218.8,125,148.3,102,277.8,97,9.7,6,1,no
116,no,no,0,167.8,119,142.0,123,190.7,128,7.3,4,2,no
129,no,no,0,186.0,127,262.3,96,98.9,63,11.5,6,4,no
91,no,no,0,251.5,57,179.1,113,163.2,72,6.6,3,1,no
88,no,no,0,274.6,105,161.1,121,194.4,123,9.2,4,2,no
134,no,yes,32,216.8,78,102.2,111,174.0,83,8.6,2,0,no
177,no,yes,21,234.0,108,238.0,61,201.9,125,8.8,4,0,no
174,no,yes,15,221.8,143,210.6,115,221.8,109,12.4,9,1,no
163,no,no,0,82.0,95,125.2,103,171.3,107,8.0,4,1,no
45,no,no,0,207.6,71,152.7,94,217.8,125,12.4,13,1,no
108,no,yes,48,185.6,125,224.6,125,284.7,87,6.9,3,1,no
86,yes,no,0,162.4,131,167.0,102,128.9,118,11.4,2,2,yes
109,no,no,0,123.0,111,237.2,103,258.8,91,9.3,12,1,no
65,no,no,0,158.3,71,168.3,119,139.9,119,6.6,6,2,no
107,no,no,0,194.5,97,186.3,131,178.3,106,12.7,1,2,no
11,no,no,0,136.6,111,80.6,78,201.7,77,9.9,4,0,no
89,no,yes,15,274.0,83,192.2,97,125.9,141,11.9,2,0,no
43,no,no,0,212.5,88,274.1,145,194.6,52,8.6,6,0,no
104,no,no,0,304.0,141,264.1,127,138.1,104,7.2,4,0,yes
113,no,no,0,198.6,115,258.0,106,245.8,104,10.2,6,1,yes
92,no,no,0,176.3,85,93.4,125,207.2,107,9.6,1,2,no
87,no,yes,16,257.4,91,232.0,101,143.2,73,14.7,2,1,no
83,no,no,0,134.8,96,167.2,78,161.5,123,7.7,5,2,no
105,no,no,0,181.9,70,233.5,83,194.6,80,8.1,9,1,no
93,no,yes,21,134.2,105,162.5,128,186.6,90,11.8,2,4,yes
109,no,no,0,134.3,99,203.9,103,297.7,91,7.6,2,3,no
28,no,no,0,121.7,48,125.8,112,261.6,122,8.3,2,6,yes
84,no,no,0,216.1,114,197.5,107,217.8,104,9.8,3,1,no
143,no,no,0,155.4,112,290.9,92,228.4,91,13.9,5,1,no
76,no,yes,17,234.9,111,255.4,143,194.6,80,15.4,3,1,no
126,no,no,0,193.1,114,75.5,61,186.2,73,11.1,1,3,no
119,no,no,0,94.2,108,264.1,100,203.7,79,7.3,3,1,no
117,no,no,0,102.3,100,135.2,104,199.7,93,15.7,10,3,no
103,no,no,0,230.2,100,174.1,100,194.1,112,9.0,11,2,no
104,no,no,0,170.6,97,162.1,111,210.7,131,6.1,1,1,no
177,no,no,0,175.4,99,155.3,83,179.4,86,11.5,3,1,no
57,no,yes,39,213.0,115,191.1,112,182.7,115,9.5,3,0,no
179,no,no,0,234.5,134,164.2,94,191.4,72,6.1,4,1,no
43,no,no,0,168.4,125,243.8,89,214.7,102,11.1,2,1,no
98,no,no,0,206.5,92,176.2,152,232.8,115,12.4,5,5,no
79,no,yes,17,236.7,95,263.5,56,259.6,107,12.0,4,1,no
145,no,yes,31,216.0,94,225.1,123,234.7,109,10.7,1,2,no
115,yes,yes,6,140.1,125,157.9,100,249.4,96,10.1,3,1,no
67,no,no,0,215.5,102,190.7,95,214.5,106,8.6,6,1,no
155,no,no,0,262.4,55,194.6,113,146.5,85,8.3,6,2,no
161,no,no,0,322.3,100,230.4,135,241.5,104,7.8,5,2,yes
115,no,no,0,156.8,104,264.7,84,249.0,112,7.4,8,0,no
71,yes,no,0,186.1,114,198.6,140,206.5,80,13.8,5,4,yes
145,no,no,0,219.0,98,176.1,109,166.3,132,6.8,3,2,no
75,no,yes,39,198.2,107,280.4,132,129.6,73,11.3,7,1,no
85,no,yes,21,219.3,132,218.2,105,267.6,95,15.7,2,2,no
98,no,no,0,147.0,101,202.5,89,250.8,97,9.2,3,1,no
12,no,no,0,206.1,105,246.6,104,254.6,83,12.1,7,2,no
122,no,yes,27,253.7,84,229.2,109,190.5,123,9.2,5,7,no
148,no,no,0,168.7,125,208.5,79,184.1,86,6.8,6,2,no
51,no,no,0,197.8,60,221.0,64,168.6,134,8.9,5,1,no
73,no,no,0,240.3,130,162.5,83,231.9,136,11.9,3,0,no
47,no,no,0,111.3,92,109.4,108,116.9,80,10.8,8,1,no
116,no,no,0,119.0,94,144.3,110,199.7,65,8.8,5,2,no
76,no,no,0,168.4,74,161.0,83,147.4,117,8.0,4,1,no
92,yes,yes,45,281.1,88,198.0,103,94.3,76,7.5,3,0,no
116,yes,yes,29,162.3,91,279.3,79,192.7,131,11.7,2,3,yes
137,no,no,0,203.1,97,132.0,76,250.9,94,9.2,4,4,no
67,no,yes,31,175.2,68,199.2,73,219.8,99,13.2,6,1,no
152,no,no,0,161.4,84,163.6,88,153.2,121,11.8,5,1,no
102,no,no,0,62.5,68,222.2,114,142.4,96,12.5,5,1,no
3,no,no,0,125.5,100,266.2,78,270.4,119,5.9,6,3,yes
138,no,no,0,205.9,96,257.1,94,209.0,63,12.1,8,0,no
103,no,no,0,141.3,123,253.6,87,215.8,96,6.4,2,1,no
67,no,no,0,208.0,95,234.8,81,266.0,80,11.7,6,3,no
1,no,no,0,241.5,114,195.2,94,201.6,93,14.1,3,3,no
186,no,yes,26,74.3,107,177.3,116,296.3,90,14.5,3,2,no
54,no,no,0,286.6,73,223.2,108,203.7,107,11.5,5,1,yes
81,no,yes,43,102.4,102,225.3,104,182.3,97,7.1,5,2,no
119,no,no,0,239.1,88,243.5,79,230.9,92,10.9,3,3,yes
70,no,no,0,230.3,110,77.9,87,247.1,105,13.2,4,1,no
79,no,yes,21,264.3,79,202.8,118,173.4,92,6.3,3,4,no
35,no,yes,37,181.2,76,177.6,98,228.0,136,5.0,3,2,no
119,no,no,0,107.2,100,221.1,100,212.6,96,8.3,3,2,no
104,no,yes,18,182.1,66,213.6,65,193.0,108,13.4,9,2,no
102,no,no,0,114.8,125,81.9,126,304.3,101,12.0,4,0,no
166,no,no,0,152.1,95,121.0,105,198.0,126,9.8,5,0,no
101,no,no,0,164.6,85,204.9,72,136.4,104,11.5,5,0,no
98,no,yes,29,179.9,97,189.2,89,164.3,76,12.8,7,3,no
159,no,no,0,198.8,107,195.5,91,213.3,120,16.5,7,5,no
72,no,yes,38,84.3,116,267.2,127,167.7,75,8.3,6,4,yes
78,no,no,0,290.5,119,158.4,75,255.6,101,8.6,6,2,yes
93,no,no,0,267.9,114,223.0,74,262.7,90,11.3,3,3,yes
76,no,yes,41,212.6,110,172.7,97,186.3,78,10.1,5,0,no
86,no,no,0,223.0,109,286.2,76,257.8,132,7.5,7,3,yes
92,no,no,0,114.6,94,209.0,78,209.7,97,8.3,5,2,no
99,no,no,0,241.1,72,155.6,98,188.2,109,11.6,10,1,no
52,no,no,0,257.9,80,220.7,82,225.4,70,16.8,3,2,yes
98,no,yes,30,110.3,71,182.4,108,183.8,88,11.0,8,2,no
64,no,no,0,219.2,73,167.0,65,161.4,119,10.0,5,1,no
63,no,no,0,142.5,92,208.3,102,228.9,120,7.5,2,2,no
100,no,no,0,235.8,130,176.0,69,63.6,122,7.3,1,2,no
42,no,no,0,150.7,52,246.7,96,103.8,118,7.0,4,2,no
59,no,no,0,179.4,80,232.5,99,175.8,105,14.7,3,0,no
90,no,no,0,140.8,109,303.0,114,267.4,112,14.1,1,0,no
46,no,no,0,40.4,105,172.4,83,145.1,89,9.0,2,2,no
21,no,no,0,223.2,142,216.5,114,214.7,111,12.4,2,1,no
68,no,no,0,267.9,80,145.4,143,273.3,119,14.9,1,3,yes
70,no,no,0,325.5,128,300.3,105,199.8,93,5.7,7,1,yes
166,no,no,0,156.8,100,171.5,93,149.1,97,11.2,10,1,yes
64,no,no,0,148.1,73,164.9,101,216.0,125,12.3,2,5,yes
117,no,no,0,201.9,86,212.3,96,176.9,98,7.8,10,1,no
115,no,no,0,135.4,104,138.8,91,208.5,92,5.4,3,1,no
49,no,no,0,236.6,91,220.9,146,146.8,114,8.9,2,1,no
88,yes,yes,25,288.5,114,203.4,74,228.4,117,13.0,5,1,no
102,no,no,0,195.7,116,209.1,87,201.1,73,8.3,3,1,yes
121,no,no,0,190.7,103,183.5,117,220.8,103,9.8,4,3,no
134,no,no,0,208.3,86,253.6,89,291.0,86,12.6,3,1,no
100,no,yes,20,123.7,98,200.8,125,181.0,118,9.6,5,1,no
85,no,yes,29,144.6,97,140.0,102,165.4,148,10.9,3,1,no
60,no,no,0,145.0,133,209.1,92,328.5,112,14.6,2,1,no
138,no,no,0,149.7,99,160.0,97,256.5,161,9.5,5,1,no
48,no,no,0,168.6,93,246.0,61,269.9,102,11.4,7,1,no
123,no,no,0,194.0,118,242.0,114,146.3,108,12.1,4,1,no
61,yes,no,0,78.2,103,195.9,149,108.0,100,10.1,6,2,no
225,no,no,0,165.4,106,273.7,109,210.0,93,8.7,3,0,yes
147,no,yes,36,254.2,78,228.1,105,98.0,125,13.8,7,5,no
72,no,no,0,217.8,93,189.7,113,182.6,91,10.4,5,4,no
31,no,yes,28,171.8,116,240.7,125,245.5,80,10.6,7,1,no
96,no,yes,45,248.8,124,140.3,77,263.6,102,10.3,2,3,no
19,no,no,0,146.8,99,190.5,101,146.1,68,9.3,2,0,no
87,yes,no,0,167.3,119,198.5,119,133.1,88,11.0,6,1,no
216,no,no,0,212.3,106,191.1,71,224.9,79,9.4,8,3,no
60,no,no,0,203.2,99,235.8,131,224.9,112,15.1,6,2,no
70,no,no,0,126.3,99,141.6,106,255.9,96,9.6,2,0,no
80,no,yes,34,243.4,96,102.3,115,217.8,95,12.2,3,1,no
100,no,no,0,179.1,123,196.6,132,186.7,116,10.2,10,1,no
97,no,yes,25,141.0,101,212.0,85,175.2,138,4.9,2,3,no
43,no,no,0,230.2,147,186.7,121,128.4,100,9.2,3,0,no
108,no,no,0,112.0,105,193.7,110,208.9,93,4.1,4,4,yes
161,no,no,0,297.9,141,238.1,107,240.5,93,8.9,5,1,yes
70,no,no,0,229.3,110,118.2,89,155.0,105,7.9,4,1,no
77,no,yes,17,204.9,84,201.0,102,219.7,97,11.3,5,0,no
74,no,no,0,156.3,102,273.1,118,215.8,113,9.0,4,3,no
151,no,yes,26,196.5,98,175.8,111,221.8,124,13.4,5,0,no
91,no,no,0,197.3,120,202.4,89,290.5,128,15.3,7,1,no
60,no,no,0,197.0,130,219.2,105,102.8,113,12.6,4,1,no
91,no,no,0,159.0,109,255.1,142,82.4,73,10.1,4,0,no
106,no,no,0,155.9,90,198.0,101,189.1,95,8.0,2,2,no
119,yes,yes,32,173.0,101,209.4,93,231.1,91,12.2,4,0,no
101,no,no,0,131.0,148,237.7,126,281.3,111,12.6,4,3,no
174,no,no,0,239.2,72,188.5,124,105.6,116,8.8,3,1,no
87,no,yes,19,165.8,122,186.9,89,249.7,78,0.0,0,1,no
217,no,no,0,176.4,115,158.8,128,306.6,107,9.3,3,4,no
165,no,no,0,154.2,91,268.6,108,188.8,99,10.9,4,6,no
58,no,no,0,234.8,89,106.8,131,178.5,122,9.9,6,0,no
104,no,no,0,182.9,113,239.6,85,229.8,104,5.5,4,2,no
57,no,yes,24,140.2,102,170.1,107,143.7,102,14.0,1,1,no
149,no,no,0,117.2,99,227.7,74,221.7,141,9.0,7,1,no
15,no,no,0,185.1,103,193.8,148,305.2,79,13.2,6,5,no
78,no,no,0,103.5,115,117.9,102,201.0,94,12.0,3,4,yes
116,no,yes,24,183.6,138,203.8,90,166.9,89,6.0,3,2,no
121,no,no,0,180.0,116,196.4,112,280.3,95,10.1,5,2,no
158,no,yes,22,192.9,86,219.7,104,169.3,92,10.9,3,2,no
70,no,no,0,101.9,98,193.3,113,167.5,126,15.0,6,1,no
78,no,yes,38,199.0,96,75.5,93,180.2,78,7.5,7,1,no
164,no,no,0,123.3,78,170.0,85,165.9,78,12.7,2,1,no
108,no,no,0,199.3,104,224.2,92,140.1,57,15.2,2,0,no
112,no,no,0,217.1,76,205.2,100,185.7,91,9.4,3,2,no
55,yes,no,0,106.1,77,123.5,100,96.4,92,12.9,3,0,no
69,yes,no,0,279.8,90,248.7,91,171.0,118,8.4,10,2,yes
101,no,no,0,220.3,124,188.6,101,278.4,98,10.6,4,1,no
125,no,no,0,233.3,65,209.8,93,210.6,109,9.1,4,1,no
79,no,no,0,121.3,112,282.8,107,123.1,83,7.4,4,1,no
50,no,no,0,202.0,106,174.7,70,152.9,92,6.0,6,4,no
155,no,no,0,181.4,111,167.7,92,168.5,122,11.3,3,3,no
112,yes,no,0,195.7,123,141.9,124,136.4,72,7.9,6,1,no
87,no,no,0,234.8,85,140.9,91,204.3,93,9.5,5,1,no
148,yes,no,0,233.5,81,187.7,71,122.3,97,9.6,2,0,yes
93,no,no,0,214.4,112,261.5,97,280.8,112,14.8,3,0,yes
129,no,yes,33,119.6,104,278.7,88,263.4,175,5.9,2,2,no
70,no,no,0,59.5,103,257.2,106,208.3,86,11.1,6,0,no
142,no,yes,22,224.4,114,146.0,106,241.4,98,8.8,2,1,no
165,no,no,0,150.5,75,193.1,93,311.6,93,10.3,2,1,no
132,no,no,0,193.3,106,128.3,94,162.1,119,11.6,4,5,yes
80,no,no,0,197.5,114,206.9,119,163.6,109,11.3,4,1,no
131,no,no,0,264.2,118,180.0,89,223.9,104,10.7,1,2,no
21,no,yes,31,135.9,90,271.0,84,179.1,89,9.5,7,6,no
93,no,no,0,174.1,127,176.8,73,240.0,111,10.7,3,0,no
75,no,no,0,190.5,91,178.4,75,162.4,113,13.1,5,1,no
130,no,no,0,263.7,113,186.5,103,195.3,99,18.3,6,1,yes
92,no,no,0,154.0,122,329.8,88,288.0,117,5.6,2,3,yes
79,no,no,0,261.7,97,210.6,48,256.7,83,6.0,3,3,yes
96,no,no,0,106.6,128,284.8,87,178.9,92,14.9,7,1,no
63,no,no,0,112.5,95,211.2,67,227.5,96,11.1,8,0,no
7,no,yes,30,221.4,114,165.8,116,247.0,105,10.8,12,1,no
120,no,no,0,198.8,56,230.1,73,119.8,81,9.9,3,2,no
138,no,no,0,220.2,89,88.3,125,195.3,79,12.9,5,0,no
81,no,no,0,129.9,121,230.1,105,140.5,123,13.3,3,0,no
86,no,no,0,176.3,79,259.2,97,287.4,78,6.2,3,0,no
124,no,no,0,244.6,91,125.1,70,303.4,104,12.0,5,0,no
97,no,no,0,112.7,119,217.7,109,152.1,76,6.5,5,1,no
126,no,yes,23,114.3,102,190.3,103,240.4,111,12.6,7,3,no
123,no,no,0,105.0,150,251.6,90,258.0,93,14.9,5,0,no
146,no,no,0,214.8,86,230.9,94,223.8,100,5.8,3,3,no
118,no,yes,35,256.3,119,258.1,91,215.5,130,11.7,1,1,no
106,no,no,0,274.4,120,198.6,82,160.8,62,6.0,3,1,no
57,no,yes,25,176.8,94,195.0,75,213.5,116,8.3,4,0,no
145,no,no,0,170.5,101,206.5,112,194.3,106,9.8,1,3,no
166,no,no,0,238.6,117,242.8,73,203.3,130,10.0,8,4,no
79,no,no,0,134.7,98,189.7,68,221.4,128,11.8,5,2,no
36,no,no,0,253.4,77,182.4,151,275.8,103,8.4,2,1,no
91,no,no,0,149.0,115,245.3,105,260.0,94,8.3,3,0,no
42,no,no,0,196.5,89,241.3,123,143.2,105,4.0,7,0,no
88,no,no,0,294.3,83,172.1,104,177.3,105,5.8,7,2,yes
83,no,no,0,227.9,78,207.5,115,211.7,100,12.1,5,1,no
29,no,yes,38,149.4,93,189.8,96,127.4,71,6.0,3,1,no
117,yes,no,0,167.1,86,177.5,87,249.4,132,14.1,7,2,yes
66,no,yes,31,163.2,106,267.9,108,172.6,100,9.7,5,1,no
104,no,no,0,280.4,127,179.4,79,150.6,77,15.2,6,5,no
146,no,yes,23,149.6,96,239.8,124,293.5,135,7.4,4,2,no
56,no,no,0,91.1,90,179.3,115,300.7,89,11.9,8,2,no
159,no,no,0,180.1,103,193.4,148,251.2,109,13.4,5,0,no
104,no,no,0,183.6,133,120.7,98,215.1,112,12.7,2,1,no
17,no,no,0,168.5,102,297.2,130,244.7,117,8.8,6,3,no
101,no,yes,29,121.1,116,186.4,100,241.7,75,10.1,6,0,no
42,no,no,0,155.4,127,164.1,45,157.7,128,9.0,3,0,no
157,no,no,0,168.6,71,205.1,48,175.8,88,5.9,2,3,no
130,yes,no,0,216.2,106,363.7,86,126.7,123,16.9,2,5,yes
84,no,no,0,127.7,81,188.4,84,260.0,125,4.7,6,1,no
127,yes,no,0,256.5,87,222.1,101,156.7,122,13.0,3,1,no
106,no,yes,27,223.3,97,212.5,131,154.6,149,11.6,2,1,no
131,no,no,0,175.1,73,171.9,116,131.1,94,7.3,6,1,no
70,no,no,0,175.4,130,159.5,130,260.6,96,11.6,4,0,no
144,no,no,0,201.1,99,303.5,74,224.0,119,13.2,2,1,no
45,no,no,0,135.0,116,159.0,108,170.3,130,11.1,15,1,no
42,no,no,0,155.1,110,160.8,109,237.4,115,11.3,2,3,no
84,yes,no,0,299.4,71,61.9,88,196.9,89,6.6,7,2,no
113,no,yes,20,157.8,83,161.5,56,271.5,100,8.7,2,5,yes
43,no,no,0,84.2,134,80.8,103,196.1,79,10.8,2,1,no
126,no,no,0,120.0,82,213.6,111,312.9,136,7.5,6,1,no
138,yes,yes,28,211.2,117,312.5,98,178.0,118,10.7,2,3,yes
123,no,no,0,242.2,87,226.1,101,268.6,121,8.2,3,5,yes
121,no,yes,41,215.5,95,241.8,92,147.0,108,9.6,3,1,no
140,no,no,0,143.0,100,193.4,89,59.5,81,12.3,8,4,yes
118,no,no,0,187.4,97,177.8,89,233.4,97,12.2,6,1,no
98,no,yes,38,213.7,61,253.0,104,207.7,73,10.7,5,2,no
57,yes,yes,17,236.5,94,163.1,94,236.7,117,12.2,3,2,no
161,no,no,0,198.0,90,186.4,102,219.2,90,9.3,2,1,no
100,yes,no,0,219.4,112,225.7,102,255.3,95,12.0,4,4,no
113,no,no,0,215.9,93,240.1,85,156.7,123,4.9,5,3,no
182,no,yes,24,128.1,104,143.4,127,191.0,98,11.6,3,1,no
77,no,no,0,144.9,136,151.3,115,252.4,73,12.3,3,2,no
120,no,no,0,165.0,100,317.2,83,119.2,86,8.3,8,1,no
120,no,no,0,185.7,133,235.1,149,256.4,78,16.9,6,0,no
68,no,yes,43,147.7,95,259.3,108,237.1,106,8.9,8,3,no
91,no,no,0,240.8,105,192.8,93,253.4,69,7.6,3,4,no
91,no,yes,34,175.3,96,262.3,122,143.9,76,5.6,11,1,no
120,no,no,0,169.0,87,111.1,93,118.7,102,12.2,3,3,no
92,yes,no,0,264.3,91,160.9,115,198.6,73,9.3,5,0,no
131,no,yes,24,135.9,60,233.2,78,210.6,121,9.4,4,1,no
148,no,no,0,216.2,95,185.7,105,300.0,143,10.0,5,2,no
37,no,no,0,239.9,120,261.6,88,207.1,88,8.9,4,2,yes
105,no,no,0,206.2,84,256.4,138,117.1,91,9.0,3,1,no
98,no,yes,31,121.0,105,218.9,98,226.7,110,12.0,1,1,no
76,no,no,0,198.3,130,217.1,86,188.4,96,12.5,3,0,no
194,no,no,0,258.3,76,306.0,88,241.8,106,13.6,4,1,yes
104,no,no,0,246.4,108,205.5,102,208.1,125,14.1,8,2,no
119,no,no,0,176.8,90,224.7,81,204.6,77,7.5,15,1,no
113,no,no,0,128.7,100,227.1,67,178.1,135,9.2,4,2,yes
131,no,yes,36,214.2,115,161.7,117,264.7,102,9.5,4,3,no
127,no,no,0,264.5,75,179.2,91,141.9,93,8.0,1,1,no
69,no,no,0,195.1,91,261.5,57,203.8,90,11.4,5,0,no
85,no,no,0,127.9,107,271.2,124,202.2,76,12.5,5,0,no
45,no,no,0,159.8,91,120.4,86,163.0,93,10.6,3,2,no
48,no,yes,26,192.9,60,179.2,87,185.5,137,18.7,7,0,no
78,no,no,0,220.0,95,179.9,121,188.2,109,11.5,5,0,no
95,no,yes,44,173.3,114,152.3,78,144.4,118,12.3,3,2,no
89,no,no,0,89.5,66,179.3,104,225.1,116,12.3,1,3,no
92,no,no,0,183.7,103,270.6,97,132.9,104,11.2,2,0,no
56,no,no,0,158.2,85,197.9,91,159.9,133,7.7,7,1,no
17,no,yes,35,198.5,123,270.6,74,209.9,130,8.1,10,1,no
157,no,no,0,196.0,74,213.4,96,196.8,81,7.9,6,1,no
54,no,no,0,116.8,119,123.1,123,217.5,101,12.0,2,1,no
127,no,no,0,271.2,110,213.5,80,201.8,102,13.2,4,0,yes
138,no,no,0,127.1,102,247.7,106,207.7,75,5.0,3,3,no
101,no,no,0,158.4,92,188.0,117,219.7,125,13.5,4,4,yes
224,no,no,0,111.4,133,175.0,66,217.2,106,5.5,6,3,no
61,no,no,0,140.8,126,212.5,115,141.7,79,6.4,5,4,yes
29,no,no,0,195.6,71,126.4,74,148.6,87,14.2,4,1,no
125,no,no,0,163.8,73,255.6,85,192.9,95,15.7,4,0,no
129,no,no,0,220.2,117,261.1,102,165.9,132,10.8,1,2,no
95,no,yes,24,129.4,120,159.8,68,214.4,83,12.6,4,4,yes
79,no,yes,30,124.8,99,207.6,142,175.0,95,4.6,3,1,no
55,no,no,0,119.7,148,231.8,96,222.3,113,4.6,2,2,no
167,no,no,0,130.5,66,80.9,102,221.6,116,11.2,5,1,no
144,no,yes,37,219.9,102,222.1,77,118.5,111,10.0,4,1,no
87,no,no,0,139.7,112,226.8,62,168.5,65,15.1,7,1,no
61,no,no,0,140.6,89,172.8,128,212.4,97,13.6,4,1,no
105,no,no,0,259.3,96,175.2,97,222.4,36,12.0,5,3,no
152,no,no,0,140.5,92,186.8,96,227.0,89,9.5,5,2,no
138,no,no,0,180.5,82,242.4,103,244.4,89,10.3,7,2,no
68,no,no,0,172.7,95,139.1,90,174.3,99,11.7,1,2,no
125,yes,no,0,158.7,112,155.7,126,246.0,110,8.3,1,2,yes
44,no,no,0,204.6,117,205.2,94,164.6,84,10.7,5,0,no
86,no,yes,32,70.9,163,166.7,121,244.9,105,11.1,5,3,no
135,yes,yes,24,127.7,54,215.0,105,234.3,84,5.8,4,2,no
160,no,no,0,176.2,90,196.0,115,263.9,95,9.2,4,1,no
70,no,no,0,176.5,85,119.2,93,227.7,90,8.7,5,1,no
71,no,no,0,258.4,132,126.8,119,182.4,87,9.7,8,4,no
57,no,no,0,166.4,114,76.8,119,260.1,77,10.9,3,3,no
90,no,no,0,37.8,80,155.3,105,175.0,111,14.2,5,3,no
189,no,no,0,227.4,84,176.0,81,206.1,120,6.3,4,2,no
193,no,no,0,208.1,115,178.0,104,195.9,95,12.4,9,3,no
103,yes,no,0,255.9,128,140.9,92,308.9,130,12.1,2,1,yes
77,yes,yes,44,103.2,117,236.3,86,203.5,101,11.9,2,0,yes
138,no,no,0,133.9,87,166.4,110,193.5,139,15.4,3,1,no
87,no,no,0,153.3,106,224.5,117,273.4,152,8.9,5,2,no
61,no,yes,27,187.5,124,146.6,103,225.7,129,6.4,6,4,yes
56,no,no,0,254.8,83,194.0,98,186.2,118,13.5,2,4,no
